Name	Artist	Album	Genre	Size	Time	Track Number	Track Count	Year	Date	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Comments	Location
L'homme a la tete de chou	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2881536	180	1			2002-02-26 01:24:05-08	2002-02-26 01:24:05-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 01.mp3
Chez Max coiffeur pour homme	Serge Gainsbourg	L'Homme A Tete De Chou	Other	1918976	119	2			2002-02-26 01:24:05-08	2002-02-26 01:24:05-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 02.mp3
Marilou reggae	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2113536	132	3			2002-02-26 01:24:05-08	2002-02-26 01:24:05-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 03.mp3
Transit a Marilou	Serge Gainsbourg	L'Homme A Tete De Chou	Other	1488896	93	4			2002-02-26 01:24:05-08	2002-02-26 01:24:05-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 04.mp3
Flash forward	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2523136	157	5			2002-02-26 01:24:05-08	2002-02-26 01:24:05-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 05.mp3
Aeroplanes	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2510848	156	6			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 06.mp3
Premiers symptomes	Serge Gainsbourg	L'Homme A Tete De Chou	Other	1191936	74	7			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 07.mp3
Malou Marilou	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2596864	162	8			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 08.mp3
Variations sur Marilou	Serge Gainsbourg	L'Homme A Tete De Chou	Other	7370752	460	9			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 09.mp3
Meurtre a l'extincteur	Serge Gainsbourg	L'Homme A Tete De Chou	Other	761856	47	10			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 10.mp3
Marilou sous la neige	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2295808	143	11			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 11.mp3
Lunatic asylum	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3254272	203	12			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 12.mp3
L'ami Caouette	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3039232	189	13			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 13.mp3
Le cadavre exquis	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2813952	175	14			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 14.mp3
My Lady Heroine	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3067904	191	15			2002-02-26 01:24:06-08	2002-02-26 01:24:06-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 15.mp3
Trois millions de Jocondes	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2955264	184	16			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 16.mp3
Good-Bye Emmanuelle	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3211264	200	17			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 17.mp3
Sea, Sex and Sun	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3538944	221	18			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 18.mp3
Mister Iceberg	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3436544	214	19			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 19.mp3
Sea, Sex and Sun (english)	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3577856	223	20			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 20.mp3
Mister Iceberg (english)	Serge Gainsbourg	L'Homme A Tete De Chou	Other	3323904	207	21			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 21.mp3
Ces petit riens	Serge Gainsbourg	L'Homme A Tete De Chou	Other	2510848	156	22			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 22.mp3
Souviens-toi de m'oublier	Serge Gainsbourg	L'Homme A Tete De Chou	Other	4820992	301	23			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 07 - L'Homme A Tete De Chou - 1976-1981/Track 23.mp3
Sous le soleil exactement (orchestre)	Serge Gainsbourg	Anna	Other	2015232	125	1			2002-02-26 01:24:07-08	2002-02-26 01:24:07-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 01.mp3
Sous le soleil exactement	Serge Gainsbourg	Anna	Other	3387392	211	2			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 02.mp3
C'est la cristallisation comme dit Stendhal	Serge Gainsbourg	Anna	Other	2041856	127	3			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 03.mp3
pas mal pas mal du tout	Serge Gainsbourg	Anna	Other	1814528	113	4			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 04.mp3
J'etais fait pour les sympathies	Serge Gainsbourg	Anna	Other	3301376	206	5			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 05.mp3
Photographes et religieuses	Serge Gainsbourg	Anna	Other	1550336	96	6			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 06.mp3
Rien rien j'disais ça comme ça	Serge Gainsbourg	Anna	Other	1212426	75	7			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 07.mp3
Un jour comme un autre	Serge Gainsbourg	Anna	Other	1232898	77	8			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 08.mp3
Boomerang	Serge Gainsbourg	Anna	Other	2850816	178	9			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 09.mp3
Un poison violent, c'est ca l'amour	Serge Gainsbourg	Anna	Other	2492416	155	10			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 10.mp3
De plus en plus, de moins en moins	Serge Gainsbourg	Anna	Other	2326528	145	11			2002-02-26 01:24:08-08	2002-02-26 01:24:08-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 11.mp3
Roller girl	Serge Gainsbourg	Anna	Other	2338816	146	12			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 12.mp3
Ne dis rien	Serge Gainsbourg	Anna	Other	3217408	201	13			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 13.mp3
Pistolet Jo	Serge Gainsbourg	Anna	Other	2037760	127	14			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 14.mp3
G.I. Jo	Serge Gainsbourg	Anna	Other	2074624	129	15			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 15.mp3
Je n'avais qu'un seul mot a lui dire	Serge Gainsbourg	Anna	Other	2934784	183	16			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 16.mp3
Ballade de Johny Jane	Serge Gainsbourg	Anna	Other	3078188	192	17			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 17.mp3
Le camion jaune	Serge Gainsbourg	Anna	Other	878592	54	18			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 18.mp3
Banco au bord du Styx	Serge Gainsbourg	Anna	Other	1966080	122	19			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 19.mp3
Rock'n roll autour de Johny	Serge Gainsbourg	Anna	Other	1497088	93	20			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 20.mp3
L'abominable strip-tease	Serge Gainsbourg	Anna	Other	1785856	111	21			2002-02-26 01:24:09-08	2002-02-26 01:24:09-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 21.mp3
Joe Banjo	Serge Gainsbourg	Anna	Other	3366912	210	22			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 22.mp3
Je t'aime... Moi non plus	Serge Gainsbourg	Anna	Other	3227648	201	23			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 23.mp3
Je t'aime... Moi non plus au motel	Serge Gainsbourg	Anna	Other	2439168	152	24			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 24.mp3
Je pense queue	Serge Gainsbourg	Anna	Other	3289088	205	25			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 25.mp3
Je vous salue Marie	Serge Gainsbourg	Anna	Other	2598912	162	26			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 26.mp3
La fautive	Serge Gainsbourg	Anna	Other	2951168	184	27			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 27.mp3
Dieu est un fumeur de Havanes	Serge Gainsbourg	Anna	Other	3721216	232	28			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 09 - Anna - 1967-1980/Track 28.mp3
Love On The Beat	Serge Gainsbourg	Love On The Beat	Other	7761920	485	1			2002-02-26 01:24:10-08	2002-02-26 01:24:10-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 01.mp3
Sorry Angel	Serge Gainsbourg	Love On The Beat	Other	3809280	238	2			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 02.mp3
Hmm hmm hmm	Serge Gainsbourg	Love On The Beat	Other	2725888	170	3			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 03.mp3
Kiss me hardy	Serge Gainsbourg	Love On The Beat	Other	4261888	266	4			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 04.mp3
No comment	Serge Gainsbourg	Love On The Beat	Other	4954112	309	5			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 05.mp3
I'm the boy	Serge Gainsbourg	Love On The Beat	Other	4304896	269	6			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 06.mp3
Harley David son of a bitch	Serge Gainsbourg	Love On The Beat	Other	2906112	181	7			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 07.mp3
Lemon incest	Serge Gainsbourg	Love On The Beat	Other	5013504	313	1			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/Vol. 10 - Love On The Beat/Track 08.mp3
You're Under Arrest	Serge Gainsbourg	You're Under Arrest	Other	4059136	253	1			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 01.mp3
Five easy pisseuse	Serge Gainsbourg	You're Under Arrest	Other	3336192	208	2			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 02.mp3
Baille baille Samantha	Serge Gainsbourg	You're Under Arrest	Other	3278848	204	3			2002-02-26 01:24:11-08	2002-02-26 01:24:11-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 03.mp3
Suck baby suck	Serge Gainsbourg	You're Under Arrest	Other	3633152	227	4			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 04.mp3
Gloomy sunday	Serge Gainsbourg	You're Under Arrest	Other	3594240	224	5			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 05.mp3
Au enfants de la chance	Serge Gainsbourg	You're Under Arrest	Other	3960832	247	6			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 06.mp3
Shotgun	Serge Gainsbourg	You're Under Arrest	Other	3868672	241	7			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 07.mp3
Glass securit	Serge Gainsbourg	You're Under Arrest	Other	3500032	218	8			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 08.mp3
Dispatch box	Serge Gainsbourg	You're Under Arrest	Other	2777088	173	9			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 09.mp3
Mon legionnaire	Serge Gainsbourg	You're Under Arrest	Other	5380096	336	10			2002-02-26 01:24:12-08	2002-02-26 01:24:12-08	128	44100		MPEG AUDIO FILE		MP3037/Serge Gainsbourg/You're Under Arrest/Track 10.mp3
I'm Not In Love	10cc	The One & Only Love Album	Rock	5761982	360	3			2002-02-26 01:24:14-08	2002-02-26 01:24:14-08	128	44100		MPEG AUDIO FILE		MP3017/10CC/THEONEON/IMNOTINL.MP3
Good Morning Judge	10cc	The Very Best Of 10cc	Rock	2750997	171	0			2002-02-26 01:24:14-08	2002-02-26 01:24:14-08	128	44100		MPEG AUDIO FILE		MP3017/10CC/THEVERYB/GOODMORN.MP3
Kryptonite	3 Doors Down	The Better Life	Rock	3742389	233	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/3DOORSDO/THEBETTE/KRYPTONI.MP3
Who's On First	Abbott And Costello	N/A	Comedy	5896110	368	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ABBOTTAN/UNKNOWNA/WHOSONFI.MP3
All Screwed Up	AC/DC	Stiff Upper Lip	Metal	4417808	276	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/ALLSCREW.MP3
Can't Stand Still	AC/DC	Stiff Upper Lip	Metal	3498301	218	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/CANTSTAN.MP3
Can't Stop Rock n Roll	AC/DC	Stiff Upper Lip	Metal	3856079	241	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/CANTSTOP.MP3
Come And Get It	AC/DC	Stiff Upper Lip	Metal	3871955	241	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/COMEANDG.MP3
Damned	AC/DC	Stiff Upper Lip	Metal	3699747	231	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/DAMNED.MP3
Give It Up	AC/DC	Stiff Upper Lip	Metal	3726222	232	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/GIVEITUP.MP3
Hold Me Back	AC/DC	Stiff Upper Lip	Metal	3808004	238	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/HOLDMEBA.MP3
House Of Jazz	AC/DC	Stiff Upper Lip	Metal	3777494	236	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/HOUSEOFJ.MP3
Meltdown	AC/DC	Stiff Upper Lip	Metal	3535073	220	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/MELTDOWN.MP3
Safe In New York City	AC/DC	Stiff Upper Lip	Metal	3796450	237	0			2002-02-26 01:24:15-08	2002-02-26 01:24:15-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/SAFEINNE.MP3
Satellite Blues	AC/DC	Stiff Upper Lip	Metal	3610312	225	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/SATELLIT.MP3
Stiff Upper Lip	AC/DC	Stiff Upper Lip	Metal	3430172	214	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ACDC/STIFFUPP/STIFFUPP.MP3
Stanger On The Shore	Acker Bilk	Stranger On The Shore	Jazz	2774956	173	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ACKERBIL/STRANGER/STANGERO.MP3
Halo Of Flies	Alice Cooper	N/A	Metal	7995658	499	1			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ALICECOO/UNKNOWNA/HALOOFFL.MP3
Time To Say Goodbye/Con Te Par	Andrea Bocelli	Romanza	Classical	3952646	247	15			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ANDREABO/ROMANZA/TIMETOSA.MP3
Flute Concerto in G minor, 3rd	Antonio Vivaldi	N/A	Classical	1320876	82	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ANTONIOV/UNKNOWNA/FLUTECO1.MP3
Flute Concerto in G minor, 4th	Antonio Vivaldi	N/A	Classical	919913	57	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ANTONIOV/UNKNOWNA/FLUTECO2.MP3
Flute Concerto in G minor, 1st	Antonio Vivaldi	N/A	Classical	2247909	140	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ANTONIOV/UNKNOWNA/FLUTECO3.MP3
Flute Concerto in G minor, 2nd	Antonio Vivaldi	N/A	Classical	833536	52	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/ANTONIOV/UNKNOWNA/FLUTECON.MP3
The Jobbie Weecha !!!	Billy Connolly	Classic Connolly	Comedy	7788335	973	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	64	22050		MPEG AUDIO FILE		MP3017/BILLYCON/CLASSICC/THEJOBBI.MP3
The Short Haired Police Cadet	Billy Connolly	Classic Connolly	Comedy	1522705	190	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	64	22050		MPEG AUDIO FILE		MP3017/BILLYCON/CLASSICC/THESHORT.MP3
Rebel Yell	Billy Idol	N/A	Rock	4601271	287	0			2002-02-26 01:24:16-08	2002-02-26 01:24:16-08	128	44100		MPEG AUDIO FILE		MP3017/BILLYIDO/UNKNOWNA/REBELYEL.MP3
White Christmas	Bing Crosby	White christmas	Other	2975857	185	0			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/BINGCROS/WHITECHR/WHITECHR.MP3
The Man In Me	Bob Dylan	New Morning	Folk	2991313	186	0			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/BOBDYLAN/NEWMORNI/THEMANIN.MP3
Virginia Plain	Bryan Ferry	Street Life - 20 Great Hits	Rock	2849781	178	1			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/BRYANFER/STREETLI/VIRGINIA.MP3
Africa Bamba	Carlos Santana	Supernatural	Latin	4525228	282	4			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/AFRICABA.MP3
Corazon Espinado (featuring Mana)	Carlos Santana	Supernatural	Latin	4417833	276	8			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/CORAZONE.MP3
Da Le Valeo	Carlos Santana	Supernatural	Latin	5655806	353	1			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/DALEVALE.MP3
Do You Like The Way (featuring Lauryn Hill & Cee-Lo)	Carlos Santana	Supernatural	Latin	5678416	354	6			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/DOYOULIK.MP3
El Farol	Carlos Santana	Supernatural	Latin	4658552	291	10			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/ELFAROL.MP3
Love Of My Life (Featuring Dave Matthew)	Carlos Santana	Supernatural	Latin	5565138	347	2			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/LOVEOFMY.MP3
Maria Maria	Carlos Santana	Supernatural	Latin	4202144	262	7			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/MARIAMAR.MP3
Primavera	Carlos Santana	Supernatural	Latin	6056349	378	11			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/PRIMAVER.MP3
Put Your Lights On (Featuring Everlast)	Carlos Santana	Supernatural	Latin	4562871	285	3			2002-02-26 01:24:17-08	2002-02-26 01:24:17-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/PUTYOURL.MP3
Smooth (Featuring Rob Thomas)	Carlos Santana	Supernatural	Latin	4770585	298	5			2002-02-26 01:24:18-08	2002-02-26 01:24:18-08	128	44100		MPEG AUDIO FILE		MP3017/CARLOSSA/SUPERNAT/SMOOTHFE.MP3
